"Region","Year","TyphoidRate","DiarrheaRate","HepatitisRate","UnsafeRisk","Series.Name","AvgValue"
"European Region",2021,0,3.89,0.28,0.08,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",29.2479309804565
"European Region",2021,0,3.89,0.28,0.08,"People practicing open defecation (% of population)",0.0176404533265306
"European Region",2021,0,3.89,0.28,0.08,"People using at least basic drinking water services (% of population)",98.1751828454
"European Region",2021,0,3.89,0.28,0.08,"People using at least basic sanitation services (% of population)",97.3240031079592
"European Region",2021,0,3.89,0.28,0.08,"People using safely managed drinking water services (% of population)",91.6120803302041
"European Region",2021,0,3.89,0.28,0.08,"People using safely managed sanitation services (% of population)",80.8831290415909
"European Region",2021,0,3.89,0.28,0.08,"People with basic handwashing facilities including soap and water (% of population)",94.41437094
"European Region",2021,0,3.89,0.28,0.08,"Population density (people per sq. km of land area)",515.32512540002
"European Region",2021,0,3.89,0.28,0.08,"Population, total",17598921.6792453
"European Region",2021,0,3.89,0.28,0.08,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",162.612845780894
"Western Pacific Region",2000,0.01,6.64,0.5,0.7,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",42.848067229
"Western Pacific Region",2000,0.01,6.64,0.5,0.7,"People practicing open defecation (% of population)",15.6669768804286
"Western Pacific Region",2000,0.01,6.64,0.5,0.7,"People using at least basic drinking water services (% of population)",82.5660011528571
"Western Pacific Region",2000,0.01,6.64,0.5,0.7,"People using at least basic sanitation services (% of population)",67.484937346087
"Western Pacific Region",2000,0.01,6.64,0.5,0.7,"People using safely managed drinking water services (% of population)",47.5589344310667
"Western Pacific Region",2000,0.01,6.64,0.5,0.7,"People using safely managed sanitation services (% of population)",54.49079244625
"Western Pacific Region",2000,0.01,6.64,0.5,0.7,"Population density (people per sq. km of land area)",378.27143976164
"Western Pacific Region",2000,0.01,6.64,0.5,0.7,"Population, total",66853813.32
"Western Pacific Region",2000,0.01,6.64,0.5,0.7,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",39.8196850400833
"Western Pacific Region",2001,0.01,6.53,0.49,0.63,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",44.1730097241667
"Western Pacific Region",2001,0.01,6.53,0.49,0.63,"People practicing open defecation (% of population)",15.2503903615714
"Western Pacific Region",2001,0.01,6.53,0.49,0.63,"People using at least basic drinking water services (% of population)",82.9493136461905
"Western Pacific Region",2001,0.01,6.53,0.49,0.63,"People using at least basic sanitation services (% of population)",67.9793996708696
"Western Pacific Region",2001,0.01,6.53,0.49,0.63,"People using safely managed drinking water services (% of population)",47.9073047213333
"Western Pacific Region",2001,0.01,6.53,0.49,0.63,"People using safely managed sanitation services (% of population)",54.99941371
"Western Pacific Region",2001,0.01,6.53,0.49,0.63,"Population density (people per sq. km of land area)",385.8503823426
"Western Pacific Region",2001,0.01,6.53,0.49,0.63,"Population, total",67411534.32
"Western Pacific Region",2001,0.01,6.53,0.49,0.63,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",39.6180649825
"Western Pacific Region",2002,0.01,6.45,0.48,0.56,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",45.117575587
"Western Pacific Region",2002,0.01,6.45,0.48,0.56,"People practicing open defecation (% of population)",14.8186510806667
"Western Pacific Region",2002,0.01,6.45,0.48,0.56,"People using at least basic drinking water services (% of population)",83.3618741638095
"Western Pacific Region",2002,0.01,6.45,0.48,0.56,"People using at least basic sanitation services (% of population)",68.5979323473913
"Western Pacific Region",2002,0.01,6.45,0.48,0.56,"People using safely managed drinking water services (% of population)",48.3242850216
"Western Pacific Region",2002,0.01,6.45,0.48,0.56,"People using safely managed sanitation services (% of population)",55.457185076875
"Western Pacific Region",2002,0.01,6.45,0.48,0.56,"Population density (people per sq. km of land area)",387.22756503636
"Western Pacific Region",2002,0.01,6.45,0.48,0.56,"Population, total",67933100.72
"Western Pacific Region",2002,0.01,6.45,0.48,0.56,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",40.5812552584167
"Western Pacific Region",2003,0.01,6.37,0.48,0.5,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",46.33641809225
"Western Pacific Region",2003,0.01,6.37,0.48,0.5,"People practicing open defecation (% of population)",14.3870433462381
"Western Pacific Region",2003,0.01,6.37,0.48,0.5,"People using at least basic drinking water services (% of population)",83.7712640119048
"Western Pacific Region",2003,0.01,6.37,0.48,0.5,"People using at least basic sanitation services (% of population)",69.2405287373913
"Western Pacific Region",2003,0.01,6.37,0.48,0.5,"People using safely managed drinking water services (% of population)",48.7475300376667
"Western Pacific Region",2003,0.01,6.37,0.48,0.5,"People using safely managed sanitation services (% of population)",56.025851705
"Western Pacific Region",2003,0.01,6.37,0.48,0.5,"Population density (people per sq. km of land area)",380.3507124854
"Western Pacific Region",2003,0.01,6.37,0.48,0.5,"Population, total",68426752.8
"Western Pacific Region",2003,0.01,6.37,0.48,0.5,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",41.4481602298333
"Western Pacific Region",2004,0.01,6.28,0.47,0.46,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",47.5584904276667
"Western Pacific Region",2004,0.01,6.28,0.47,0.46,"People practicing open defecation (% of population)",13.9433378428571
"Western Pacific Region",2004,0.01,6.28,0.47,0.46,"People using at least basic drinking water services (% of population)",84.1678195238095
"Western Pacific Region",2004,0.01,6.28,0.47,0.46,"People using at least basic sanitation services (% of population)",69.9184387047826
"Western Pacific Region",2004,0.01,6.28,0.47,0.46,"People using safely managed drinking water services (% of population)",49.0878603213333
"Western Pacific Region",2004,0.01,6.28,0.47,0.46,"People using safely managed sanitation services (% of population)",56.64027705375
"Western Pacific Region",2004,0.01,6.28,0.47,0.46,"Population density (people per sq. km of land area)",383.68122847444
"Western Pacific Region",2004,0.01,6.28,0.47,0.46,"Population, total",68898275.12
"Western Pacific Region",2004,0.01,6.28,0.47,0.46,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",42.6221598199167
"Western Pacific Region",2005,0.01,6.16,0.46,0.43,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",48.47204579375
"Western Pacific Region",2005,0.01,6.16,0.46,0.43,"People practicing open defecation (% of population)",13.468214039619
"Western Pacific Region",2005,0.01,6.16,0.46,0.43,"People using at least basic drinking water services (% of population)",84.58669416
"Western Pacific Region",2005,0.01,6.16,0.46,0.43,"People using at least basic sanitation services (% of population)",70.6505494
"Western Pacific Region",2005,0.01,6.16,0.46,0.43,"People using safely managed drinking water services (% of population)",49.389864317
"Western Pacific Region",2005,0.01,6.16,0.46,0.43,"People using safely managed sanitation services (% of population)",57.289645836875
"Western Pacific Region",2005,0.01,6.16,0.46,0.43,"Population density (people per sq. km of land area)",390.25436839448
"Western Pacific Region",2005,0.01,6.16,0.46,0.43,"Population, total",69364175.8
"Western Pacific Region",2005,0.01,6.16,0.46,0.43,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",43.602631377
"Western Pacific Region",2006,0.01,5.96,0.46,0.41,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",45.9383203424167
"Western Pacific Region",2006,0.01,5.96,0.46,0.41,"People practicing open defecation (% of population)",12.9989920358571
"Western Pacific Region",2006,0.01,5.96,0.46,0.41,"People using at least basic drinking water services (% of population)",84.993676227619
"Western Pacific Region",2006,0.01,5.96,0.46,0.41,"People using at least basic sanitation services (% of population)",71.3545974147826
"Western Pacific Region",2006,0.01,5.96,0.46,0.41,"People using safely managed drinking water services (% of population)",49.7444332465333
"Western Pacific Region",2006,0.01,5.96,0.46,0.41,"People using safely managed sanitation services (% of population)",57.9222038775
"Western Pacific Region",2006,0.01,5.96,0.46,0.41,"Population density (people per sq. km of land area)",397.24092428592
"Western Pacific Region",2006,0.01,5.96,0.46,0.41,"Population, total",69836802.36
"Western Pacific Region",2006,0.01,5.96,0.46,0.41,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",46.3779053750833
"Western Pacific Region",2007,0.01,5.66,0.45,0.38,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",43.2967006075
"Western Pacific Region",2007,0.01,5.66,0.45,0.38,"People practicing open defecation (% of population)",12.5284456148095
"Western Pacific Region",2007,0.01,5.66,0.45,0.38,"People using at least basic drinking water services (% of population)",85.4007621309524
"Western Pacific Region",2007,0.01,5.66,0.45,0.38,"People using at least basic sanitation services (% of population)",72.0853839386957
"Western Pacific Region",2007,0.01,5.66,0.45,0.38,"People using safely managed drinking water services (% of population)",50.1043199651333
"Western Pacific Region",2007,0.01,5.66,0.45,0.38,"People using safely managed sanitation services (% of population)",58.589919478125
"Western Pacific Region",2007,0.01,5.66,0.45,0.38,"Population density (people per sq. km of land area)",408.66790876068
"Western Pacific Region",2007,0.01,5.66,0.45,0.38,"Population, total",70318756.44
"Western Pacific Region",2007,0.01,5.66,0.45,0.38,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",48.8444556904167
"Western Pacific Region",2008,0.01,5.34,0.45,0.35,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",40.7314649941667
"Western Pacific Region",2008,0.01,5.34,0.45,0.35,"People practicing open defecation (% of population)",12.0601254291429
"Western Pacific Region",2008,0.01,5.34,0.45,0.35,"People using at least basic drinking water services (% of population)",85.8025816095238
"Western Pacific Region",2008,0.01,5.34,0.45,0.35,"People using at least basic sanitation services (% of population)",72.7999274369565
"Western Pacific Region",2008,0.01,5.34,0.45,0.35,"People using safely managed drinking water services (% of population)",50.4690960872
"Western Pacific Region",2008,0.01,5.34,0.45,0.35,"People using safely managed sanitation services (% of population)",59.26072857625
"Western Pacific Region",2008,0.01,5.34,0.45,0.35,"Population density (people per sq. km of land area)",422.1759707014
"Western Pacific Region",2008,0.01,5.34,0.45,0.35,"Population, total",70808529.12
"Western Pacific Region",2008,0.01,5.34,0.45,0.35,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",50.5377420101667
"Western Pacific Region",2009,0.01,5.06,0.45,0.33,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",38.0255146325833
"Western Pacific Region",2009,0.01,5.06,0.45,0.33,"People practicing open defecation (% of population)",11.5908953719048
"Western Pacific Region",2009,0.01,5.06,0.45,0.33,"People using at least basic drinking water services (% of population)",86.1981626204762
"Western Pacific Region",2009,0.01,5.06,0.45,0.33,"People using at least basic sanitation services (% of population)",73.5121075526087
"Western Pacific Region",2009,0.01,5.06,0.45,0.33,"People using safely managed drinking water services (% of population)",50.8409226769333
"Western Pacific Region",2009,0.01,5.06,0.45,0.33,"People using safely managed sanitation services (% of population)",59.93383615
"Western Pacific Region",2009,0.01,5.06,0.45,0.33,"Population density (people per sq. km of land area)",431.6670227078
"Western Pacific Region",2009,0.01,5.06,0.45,0.33,"Population, total",71273164.8
"Western Pacific Region",2009,0.01,5.06,0.45,0.33,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",52.2515699573333
"Western Pacific Region",2010,0.01,4.88,0.44,0.31,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",35.3156384045
"Western Pacific Region",2010,0.01,4.88,0.44,0.31,"People practicing open defecation (% of population)",11.1251627145714
"Western Pacific Region",2010,0.01,4.88,0.44,0.31,"People using at least basic drinking water services (% of population)",86.5821131219048
"Western Pacific Region",2010,0.01,4.88,0.44,0.31,"People using at least basic sanitation services (% of population)",74.2202211643478
"Western Pacific Region",2010,0.01,4.88,0.44,0.31,"People using safely managed drinking water services (% of population)",51.2159193852667
"Western Pacific Region",2010,0.01,4.88,0.44,0.31,"People using safely managed sanitation services (% of population)",60.61314247375
"Western Pacific Region",2010,0.01,4.88,0.44,0.31,"Population density (people per sq. km of land area)",437.02698012956
"Western Pacific Region",2010,0.01,4.88,0.44,0.31,"Population, total",71725005.72
"Western Pacific Region",2010,0.01,4.88,0.44,0.31,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",58.1574535334167
"Western Pacific Region",2011,0.01,4.76,0.44,0.3,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",32.7376675910833
"Western Pacific Region",2011,0.01,4.76,0.44,0.3,"People practicing open defecation (% of population)",10.6706652784286
"Western Pacific Region",2011,0.01,4.76,0.44,0.3,"People using at least basic drinking water services (% of population)",86.946638187619
"Western Pacific Region",2011,0.01,4.76,0.44,0.3,"People using at least basic sanitation services (% of population)",74.9050042426087
"Western Pacific Region",2011,0.01,4.76,0.44,0.3,"People using safely managed drinking water services (% of population)",51.5822740514
"Western Pacific Region",2011,0.01,4.76,0.44,0.3,"People using safely managed sanitation services (% of population)",61.1808066475
"Western Pacific Region",2011,0.01,4.76,0.44,0.3,"Population density (people per sq. km of land area)",443.50532461116
"Western Pacific Region",2011,0.01,4.76,0.44,0.3,"Population, total",72204257.68
"Western Pacific Region",2011,0.01,4.76,0.44,0.3,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",62.9541653876667
"Western Pacific Region",2012,0.01,4.63,0.43,0.29,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",30.60954430675
"Western Pacific Region",2012,0.01,4.63,0.43,0.29,"People practicing open defecation (% of population)",10.2235569519048
"Western Pacific Region",2012,0.01,4.63,0.43,0.29,"People using at least basic drinking water services (% of population)",87.2991919352381
"Western Pacific Region",2012,0.01,4.63,0.43,0.29,"People using at least basic sanitation services (% of population)",75.58169887
"Western Pacific Region",2012,0.01,4.63,0.43,0.29,"People using safely managed drinking water services (% of population)",51.9410516817333
"Western Pacific Region",2012,0.01,4.63,0.43,0.29,"People using safely managed sanitation services (% of population)",61.716860039375
"Western Pacific Region",2012,0.01,4.63,0.43,0.29,"Population density (people per sq. km of land area)",451.22124780396
"Western Pacific Region",2012,0.01,4.63,0.43,0.29,"Population, total",72758567.72
"Western Pacific Region",2012,0.01,4.63,0.43,0.29,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",66.9965522765
"Western Pacific Region",2013,0.01,4.51,0.43,0.27,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",28.50364749975
"Western Pacific Region",2013,0.01,4.51,0.43,0.27,"People practicing open defecation (% of population)",9.77919005576191
"Western Pacific Region",2013,0.01,4.51,0.43,0.27,"People using at least basic drinking water services (% of population)",87.6866927123809
"Western Pacific Region",2013,0.01,4.51,0.43,0.27,"People using at least basic sanitation services (% of population)",76.2549659413043
"Western Pacific Region",2013,0.01,4.51,0.43,0.27,"People using safely managed drinking water services (% of population)",52.3098379933333
"Western Pacific Region",2013,0.01,4.51,0.43,0.27,"People using safely managed sanitation services (% of population)",62.223820701875
"Western Pacific Region",2013,0.01,4.51,0.43,0.27,"Population density (people per sq. km of land area)",456.95855815068
"Western Pacific Region",2013,0.01,4.51,0.43,0.27,"Population, total",73307376.96
"Western Pacific Region",2013,0.01,4.51,0.43,0.27,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",72.9596960078333
"Western Pacific Region",2014,0.01,4.4,0.42,0.26,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",26.4902826678333
"Western Pacific Region",2014,0.01,4.4,0.42,0.26,"People practicing open defecation (% of population)",9.33752007152381
"Western Pacific Region",2014,0.01,4.4,0.42,0.26,"People using at least basic drinking water services (% of population)",88.0725193742857
"Western Pacific Region",2014,0.01,4.4,0.42,0.26,"People using at least basic sanitation services (% of population)",76.9250543443478
"Western Pacific Region",2014,0.01,4.4,0.42,0.26,"People using safely managed drinking water services (% of population)",52.6703062274667
"Western Pacific Region",2014,0.01,4.4,0.42,0.26,"People using safely managed sanitation services (% of population)",62.735029030625
"Western Pacific Region",2014,0.01,4.4,0.42,0.26,"Population density (people per sq. km of land area)",461.16498278984
"Western Pacific Region",2014,0.01,4.4,0.42,0.26,"Population, total",73836200
"Western Pacific Region",2014,0.01,4.4,0.42,0.26,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",82.4554942400833
"Western Pacific Region",2015,0.01,4.33,0.42,0.25,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",24.1582720870833
"Western Pacific Region",2015,0.01,4.33,0.42,0.25,"People practicing open defecation (% of population)",8.89856445171429
"Western Pacific Region",2015,0.01,4.33,0.42,0.25,"People using at least basic drinking water services (% of population)",88.4525311261905
"Western Pacific Region",2015,0.01,4.33,0.42,0.25,"People using at least basic sanitation services (% of population)",77.5919197565217
"Western Pacific Region",2015,0.01,4.33,0.42,0.25,"People using safely managed drinking water services (% of population)",53.0321629447333
"Western Pacific Region",2015,0.01,4.33,0.42,0.25,"People using safely managed sanitation services (% of population)",63.250199499375
"Western Pacific Region",2015,0.01,4.33,0.42,0.25,"Population density (people per sq. km of land area)",465.85996940232
"Western Pacific Region",2015,0.01,4.33,0.42,0.25,"Population, total",74336343.8
"Western Pacific Region",2015,0.01,4.33,0.42,0.25,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",102.124113867333
"Western Pacific Region",2016,0.01,4.28,0.42,0.24,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",24.3372704546667
"Western Pacific Region",2016,0.01,4.28,0.42,0.24,"People practicing open defecation (% of population)",8.46228373542857
"Western Pacific Region",2016,0.01,4.28,0.42,0.24,"People using at least basic drinking water services (% of population)",88.8414103647619
"Western Pacific Region",2016,0.01,4.28,0.42,0.24,"People using at least basic sanitation services (% of population)",78.2508738326087
"Western Pacific Region",2016,0.01,4.28,0.42,0.24,"People using safely managed drinking water services (% of population)",53.3948976386
"Western Pacific Region",2016,0.01,4.28,0.42,0.24,"People using safely managed sanitation services (% of population)",63.76909622
"Western Pacific Region",2016,0.01,4.28,0.42,0.24,"Population density (people per sq. km of land area)",470.85367211568
"Western Pacific Region",2016,0.01,4.28,0.42,0.24,"Population, total",74833566.04
"Western Pacific Region",2016,0.01,4.28,0.42,0.24,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",102.615573886833
"Western Pacific Region",2017,0.01,4.24,0.42,0.23,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",24.1833679564167
"Western Pacific Region",2017,0.01,4.24,0.42,0.23,"People practicing open defecation (% of population)",8.02872170809524
"Western Pacific Region",2017,0.01,4.24,0.42,0.23,"People using at least basic drinking water services (% of population)",89.2136466047619
"Western Pacific Region",2017,0.01,4.24,0.42,0.23,"People using at least basic sanitation services (% of population)",78.8997405169565
"Western Pacific Region",2017,0.01,4.24,0.42,0.23,"People using safely managed drinking water services (% of population)",53.7584321825333
"Western Pacific Region",2017,0.01,4.24,0.42,0.23,"People using safely managed sanitation services (% of population)",64.290887415625
"Western Pacific Region",2017,0.01,4.24,0.42,0.23,"Population density (people per sq. km of land area)",470.67068042768
"Western Pacific Region",2017,0.01,4.24,0.42,0.23,"Population, total",75343263.48
"Western Pacific Region",2017,0.01,4.24,0.42,0.23,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",106.3136093625
"Western Pacific Region",2018,0.01,4.21,0.42,0.22,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",24.0118746220833
"Western Pacific Region",2018,0.01,4.21,0.42,0.22,"People practicing open defecation (% of population)",7.63452150452381
"Western Pacific Region",2018,0.01,4.21,0.42,0.22,"People using at least basic drinking water services (% of population)",89.5968428285714
"Western Pacific Region",2018,0.01,4.21,0.42,0.22,"People using at least basic sanitation services (% of population)",79.540861426087
"Western Pacific Region",2018,0.01,4.21,0.42,0.22,"People using safely managed drinking water services (% of population)",54.124052476
"Western Pacific Region",2018,0.01,4.21,0.42,0.22,"People using safely managed sanitation services (% of population)",64.81746233875
"Western Pacific Region",2018,0.01,4.21,0.42,0.22,"Population density (people per sq. km of land area)",471.96966722436
"Western Pacific Region",2018,0.01,4.21,0.42,0.22,"Population, total",75770290.12
"Western Pacific Region",2018,0.01,4.21,0.42,0.22,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",110.563575386583
"Western Pacific Region",2019,0.01,4.2,0.41,0.21,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",24.0470778850833
"Western Pacific Region",2019,0.01,4.2,0.41,0.21,"People practicing open defecation (% of population)",7.25976468428571
"Western Pacific Region",2019,0.01,4.2,0.41,0.21,"People using at least basic drinking water services (% of population)",90.0067242942857
"Western Pacific Region",2019,0.01,4.2,0.41,0.21,"People using at least basic sanitation services (% of population)",80.137920363913
"Western Pacific Region",2019,0.01,4.2,0.41,0.21,"People using safely managed drinking water services (% of population)",54.4883225832667
"Western Pacific Region",2019,0.01,4.2,0.41,0.21,"People using safely managed sanitation services (% of population)",65.3305358175
"Western Pacific Region",2019,0.01,4.2,0.41,0.21,"Population density (people per sq. km of land area)",475.17302524988
"Western Pacific Region",2019,0.01,4.2,0.41,0.21,"Population, total",76127457.24
"Western Pacific Region",2019,0.01,4.2,0.41,0.21,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",113.932326476833
"Western Pacific Region",2020,0.01,4.2,0.41,0.19,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",23.8581758018333
"Western Pacific Region",2020,0.01,4.2,0.41,0.19,"People practicing open defecation (% of population)",6.96788512823809
"Western Pacific Region",2020,0.01,4.2,0.41,0.19,"People using at least basic drinking water services (% of population)",90.32430314
"Western Pacific Region",2020,0.01,4.2,0.41,0.19,"People using at least basic sanitation services (% of population)",80.6372855043478
"Western Pacific Region",2020,0.01,4.2,0.41,0.19,"People using safely managed drinking water services (% of population)",54.8300970258667
"Western Pacific Region",2020,0.01,4.2,0.41,0.19,"People using safely managed sanitation services (% of population)",65.61662335
"Western Pacific Region",2020,0.01,4.2,0.41,0.19,"Population density (people per sq. km of land area)",473.59109872436
"Western Pacific Region",2020,0.01,4.2,0.41,0.19,"Population, total",76397215.6
"Western Pacific Region",2020,0.01,4.2,0.41,0.19,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",112.21085204775
"Western Pacific Region",2021,0.01,4.07,0.4,0.18,"Level of water stress: freshwater withdrawal as a proportion of available freshwater resources",23.95099177825
"Western Pacific Region",2021,0.01,4.07,0.4,0.18,"People practicing open defecation (% of population)",6.68657906990476
"Western Pacific Region",2021,0.01,4.07,0.4,0.18,"People using at least basic drinking water services (% of population)",90.6429878161905
"Western Pacific Region",2021,0.01,4.07,0.4,0.18,"People using at least basic sanitation services (% of population)",81.0861187
"Western Pacific Region",2021,0.01,4.07,0.4,0.18,"People using safely managed drinking water services (% of population)",55.1649447710667
"Western Pacific Region",2021,0.01,4.07,0.4,0.18,"People using safely managed sanitation services (% of population)",65.7902721975
"Western Pacific Region",2021,0.01,4.07,0.4,0.18,"Population density (people per sq. km of land area)",460.77155772604
"Western Pacific Region",2021,0.01,4.07,0.4,0.18,"Population, total",76531248.28
"Western Pacific Region",2021,0.01,4.07,0.4,0.18,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",114.75625624475
